"uc_id","title","category_id","category_name","subcategory_id","subcategory_name","criticality","difficulty","monitoring_type","splunk_pillar","regulations","app_ta","html_url","json_url"
"UC-10.3.250","Mimikatz PassTheTicket CommandLine Parameters","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.250/","/uc/UC-10.3.250/index.json"
"UC-10.3.251","Modification Of Wallpaper","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.251/","/uc/UC-10.3.251/index.json"
"UC-10.3.252","Modify ACL permission To Files Or Folder","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.252/","/uc/UC-10.3.252/index.json"
"UC-10.3.253","Monitor Registry Keys for Print Monitors","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.253/","/uc/UC-10.3.253/index.json"
"UC-10.3.254","MS Scripting Process Loading WMI Module","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 7","['Security']","security","","['N/A']","/uc/UC-10.3.254/","/uc/UC-10.3.254/index.json"
"UC-10.3.255","MSBuild Suspicious Spawned By Script Process","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.255/","/uc/UC-10.3.255/index.json"
"UC-10.3.256","Mshta spawning Rundll32 OR Regsvr32 Process","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.256/","/uc/UC-10.3.256/index.json"
"UC-10.3.257","Msmpeng Application DLL Side Loading","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 11","['Security']","security","","['N/A']","/uc/UC-10.3.257/","/uc/UC-10.3.257/index.json"
"UC-10.3.258","NET Profiler UAC bypass","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.258/","/uc/UC-10.3.258/index.json"
"UC-10.3.259","Network Connection Discovery With Arp","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.259/","/uc/UC-10.3.259/index.json"
"UC-10.3.26","Add DefaultUser And Password In Registry","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 12, Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.26/","/uc/UC-10.3.26/index.json"
"UC-10.3.260","Network Connection Discovery With Netstat","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.260/","/uc/UC-10.3.260/index.json"
"UC-10.3.261","Nishang PowershellTCPOneLine","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.261/","/uc/UC-10.3.261/index.json"
"UC-10.3.262","Non Firefox Process Access Firefox Profile Dir","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Windows Event Log Security 4663","['Security']","security","","['N/A']","/uc/UC-10.3.262/","/uc/UC-10.3.262/index.json"
"UC-10.3.263","Notepad with no Command Line Arguments","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.263/","/uc/UC-10.3.263/index.json"
"UC-10.3.264","Ntdsutil Export NTDS","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.264/","/uc/UC-10.3.264/index.json"
"UC-10.3.265","Overwriting Accessibility Binaries","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 11","['Security']","security","","['N/A']","/uc/UC-10.3.265/","/uc/UC-10.3.265/index.json"
"UC-10.3.266","Permission Modification using Takeown App","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.266/","/uc/UC-10.3.266/index.json"
"UC-10.3.267","Possible Browser Pass View Parameter","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.267/","/uc/UC-10.3.267/index.json"
"UC-10.3.268","Potential Telegram API Request Via CommandLine","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.268/","/uc/UC-10.3.268/index.json"
"UC-10.3.269","Potentially malicious code on commandline","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.269/","/uc/UC-10.3.269/index.json"
"UC-10.3.27","Allow Operation with Consent Admin","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.27/","/uc/UC-10.3.27/index.json"
"UC-10.3.270","PowerShell - Connect To Internet With Hidden Window","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.270/","/uc/UC-10.3.270/index.json"
"UC-10.3.271","Powershell Creating Thread Mutex","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Powershell Script Block Logging 4104","['Security']","security","","['N/A']","/uc/UC-10.3.271/","/uc/UC-10.3.271/index.json"
"UC-10.3.272","Powershell Execute COM Object","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Powershell Script Block Logging 4104","['Security']","security","","['N/A']","/uc/UC-10.3.272/","/uc/UC-10.3.272/index.json"
"UC-10.3.273","Powershell Remote Thread To Known Windows Process","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 8","['Security']","security","","['N/A']","/uc/UC-10.3.273/","/uc/UC-10.3.273/index.json"
"UC-10.3.274","Powershell Remove Windows Defender Directory","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Powershell Script Block Logging 4104","['Security']","security","","['N/A']","/uc/UC-10.3.274/","/uc/UC-10.3.274/index.json"
"UC-10.3.275","PowerShell Script Block With URL Chain","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Powershell Script Block Logging 4104","['Security']","security","","['N/A']","/uc/UC-10.3.275/","/uc/UC-10.3.275/index.json"
"UC-10.3.276","PowerShell Start-BitsTransfer","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.276/","/uc/UC-10.3.276/index.json"
"UC-10.3.277","PowerShell Start or Stop Service","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Powershell Script Block Logging 4104","['Security']","security","","['N/A']","/uc/UC-10.3.277/","/uc/UC-10.3.277/index.json"
"UC-10.3.278","PowerShell WebRequest Using Memory Stream","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Powershell Script Block Logging 4104","['Security']","security","","['N/A']","/uc/UC-10.3.278/","/uc/UC-10.3.278/index.json"
"UC-10.3.279","Prevent Automatic Repair Mode using Bcdedit","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.279/","/uc/UC-10.3.279/index.json"
"UC-10.3.28","Anomalous usage of 7zip","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.28/","/uc/UC-10.3.28/index.json"
"UC-10.3.280","Print Processor Registry Autostart","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.280/","/uc/UC-10.3.280/index.json"
"UC-10.3.281","Process Deleting Its Process File Path","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1","['Security']","security","","['N/A']","/uc/UC-10.3.281/","/uc/UC-10.3.281/index.json"
"UC-10.3.282","Process Kill Base On File Path","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.282/","/uc/UC-10.3.282/index.json"
"UC-10.3.283","Process Writing DynamicWrapperX","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 11","['Security']","security","","['N/A']","/uc/UC-10.3.283/","/uc/UC-10.3.283/index.json"
"UC-10.3.284","Ransomware Notes bulk creation","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 11","['Security']","security","","['N/A']","/uc/UC-10.3.284/","/uc/UC-10.3.284/index.json"
"UC-10.3.285","Recon AVProduct Through Pwh or WMI","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Powershell Script Block Logging 4104","['Security']","security","","['N/A']","/uc/UC-10.3.285/","/uc/UC-10.3.285/index.json"
"UC-10.3.286","Recursive Delete of Directory In Batch CMD","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.286/","/uc/UC-10.3.286/index.json"
"UC-10.3.287","Reg exe Manipulating Windows Services Registry Keys","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.287/","/uc/UC-10.3.287/index.json"
"UC-10.3.288","Registry Keys for Creating SHIM Databases","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.288/","/uc/UC-10.3.288/index.json"
"UC-10.3.289","Registry Keys Used For Persistence","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.289/","/uc/UC-10.3.289/index.json"
"UC-10.3.29","Auto Admin Logon Registry Entry","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.29/","/uc/UC-10.3.29/index.json"
"UC-10.3.290","Registry Keys Used For Privilege Escalation","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.290/","/uc/UC-10.3.290/index.json"
"UC-10.3.291","Regsvr32 Silent and Install Param Dll Loading","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.291/","/uc/UC-10.3.291/index.json"
"UC-10.3.292","Regsvr32 with Known Silent Switch Cmdline","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.292/","/uc/UC-10.3.292/index.json"
"UC-10.3.293","Remcos client registry install entry","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 12, Sysmon EventID 13","['Security']","security","","['N/A']","/uc/UC-10.3.293/","/uc/UC-10.3.293/index.json"
"UC-10.3.294","Remcos RAT File Creation in Remcos Folder","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 11","['Security']","security","","['N/A']","/uc/UC-10.3.294/","/uc/UC-10.3.294/index.json"
"UC-10.3.295","Remote System Discovery with Dsquery","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.295/","/uc/UC-10.3.295/index.json"
"UC-10.3.296","Remote System Discovery with Wmic","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.296/","/uc/UC-10.3.296/index.json"
"UC-10.3.297","Resize ShadowStorage volume","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.297/","/uc/UC-10.3.297/index.json"
"UC-10.3.298","Revil Common Exec Parameter","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.298/","/uc/UC-10.3.298/index.json"
"UC-10.3.299","Rundll32 Create Remote Thread To A Process","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 8","['Security']","security","","['N/A']","/uc/UC-10.3.299/","/uc/UC-10.3.299/index.json"
"UC-10.3.3","Agent Health Monitoring","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","EDR agent status API, last check-in timestamps","['Availability']","both","","['Endpoint']","/uc/UC-10.3.3/","/uc/UC-10.3.3/index.json"
"UC-10.3.30","Batch File Write to System32","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 11","['Security']","security","","['N/A']","/uc/UC-10.3.30/","/uc/UC-10.3.30/index.json"
"UC-10.3.300","Rundll32 CreateRemoteThread In Browser","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 8","['Security']","security","","['N/A']","/uc/UC-10.3.300/","/uc/UC-10.3.300/index.json"
"UC-10.3.301","Rundll32 LockWorkStation","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.301/","/uc/UC-10.3.301/index.json"
"UC-10.3.302","Rundll32 Process Creating Exe Dll Files","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 11","['Security']","security","","['N/A']","/uc/UC-10.3.302/","/uc/UC-10.3.302/index.json"
"UC-10.3.303","Rundll32 Shimcache Flush","10","Security Infrastructure","10.3","Endpoint Detection & Response (EDR)","high","Sysmon EventID 1, Windows Event Log Security 4688, CrowdStrike ProcessRollup2","['Security']","security","","['N/A']","/uc/UC-10.3.303/","/uc/UC-10.3.303/index.json"
